record_id,text,timestamp,topic,region,event_phase,reference_event,subtopic_tag,source_style,language_style,data_source
KE22-0658,"Voters here are sharing water, directions and information. Good atmosphere despite the pressure. Tuwe watulivu. uchaguzi ni yetu.",2022-08-09 07:10:26,Positive Events,Nairobi,Election Day,poll_opening,peace_initiative,citizen_report,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0887,Community peace volunteers in Bungoma are doing a solid job cooling tensions near the polling centre. Tuwe watulivu.,2022-08-09 07:12:17,Positive Events,Bungoma,Election Day,poll_opening,citizen_support,citizen_report,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0432,Community peace volunteers in Kajiado are doing a solid job cooling tensions near the polling centre.,2022-08-09 07:12:29,Positive Events,Kajiado,Election Day,turnout_monitoring,orderly_voting,peace_monitor,English,PROJECT_CURATED_CORPUS
KE22-0678,Reports from Nairobi suggest staff were missing at opening time and the station never really recovered.,2022-08-09 07:12:52,Staffing Issues,Nairobi,Election Day,poll_opening,official_bias,observer_note,English,PROJECT_CURATED_CORPUS
KE22-0295,Officials in Kisumu say manual registers were delivered after the opening delay.,2022-08-09 07:31:42,Polling Administration,Kisumu,Election Day,queue_management,missing_materials,observer_note,English,PROJECT_CURATED_CORPUS
KE22-0439,Mixed figures from tally centres are making the count look messy and avoidably political.,2022-08-09 07:33:22,Counting & Results,Kisumu,Election Day,poll_opening,results_correction,observer_note,English,PROJECT_CURATED_CORPUS
KE22-0118,"Media desks report steady voter traffic in Nakuru, with isolated delays under review.",2022-08-09 07:35:50,Media Reports,Nakuru,Election Day,turnout_monitoring,headline_update,news_update,English,PROJECT_CURATED_CORPUS
KE22-0883,Mixed figures from tally centres are making the count look messy and avoidably political.,2022-08-09 07:40:58,Counting & Results,Nairobi,Election Day,queue_management,bomas_update,observer_note,English,PROJECT_CURATED_CORPUS
KE22-0076,Trust is getting damaged because officials are not explaining what is happening at Bomas properly. Hii sio sawa.,2022-08-09 07:49:20,Public Opinion,Nakuru,Election Day,turnout_monitoring,results_anxiety,citizen_commentary,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0378,"It is hard to tulivu voters when every hour brings a new rumor about forms, servers or agents. Hii sio sawa. uchaguzi ni yetu.",2022-08-09 07:54:23,Public Opinion,Nairobi,Election Day,queue_management,concern_over_integrity,social_post,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0748,"Conversation in Siaya is split between turnout, agents and what happens at Bomas next.",2022-08-09 07:57:21,Public Opinion,Siaya,Election Day,poll_opening,trust_in_iebc,social_post,English,PROJECT_CURATED_CORPUS
KE22-0733,Road blockage reported near a voting centre in Kakamega. People are being told to avoid the area. Hii sio sawa.,2022-08-09 07:58:20,Security Issues,Kakamega,Election Day,poll_opening,dangerous_speech,situation_update,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0096,Young people in Kisumu are escorting elderly voters and reminding everyone to keep peace. #UchaguziWaAmani,2022-08-09 08:00:44,Positive Events,Kisumu,Election Day,queue_management,orderly_voting,citizen_report,English,PROJECT_CURATED_CORPUS
KE22-0412,Teams are monitoring transport routes and public screens in Kisumu after rumor traffic rose online.,2022-08-09 08:03:23,Security Issues,Kisumu,Election Day,turnout_monitoring,localized_disruption,incident_report,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0386,Too many unanswered questions around IEBC communication. Confidence is dropping fast in Kiambu.,2022-08-09 08:05:06,Public Opinion,Kiambu,Election Day,queue_management,concern_over_integrity,social_post,English,PROJECT_CURATED_CORPUS
KE22-0576,Agents in Uasin Gishu are complaining that basic polling procedures are not being followed consistently. Hii sio sawa.,2022-08-09 08:05:41,Polling Administration,Uasin Gishu,Election Day,queue_management,station_flow,citizen_report,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0330,Polling stations in Siaya are adjusting desk layout to reduce congestion as turnout rises.,2022-08-09 08:08:44,Polling Administration,Siaya,Election Day,queue_management,late_opening,observer_note,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0518,Community peace volunteers in Kakamega are doing a solid job cooling tensions near the polling centre. Tuwe watulivu.,2022-08-09 08:09:52,Positive Events,Kakamega,Election Day,poll_opening,orderly_voting,citizen_report,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0047,Police visibility around the station in Nairobi is high but professional. So far hakuna shida.,2022-08-09 08:13:01,Security Issues,Nairobi,Election Day,kiems_operations,rumor_alert,incident_report,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0811,Several voters in Kiambu cannot find their names even after checking multiple desks. Hii sio sawa.,2022-08-09 08:15:03,Voting Issues,Kiambu,Election Day,turnout_monitoring,voter_assistance,observer_note,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0381,"Results board updates are slower than hoped, but at least the figures are being checked carefully.",2022-08-09 08:16:40,Counting & Results,Uasin Gishu,Election Day,turnout_monitoring,transmission_issue,tally_update,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0044,"Voters here are sharing water, directions and information. Good atmosphere despite the pressure. Tuwe watulivu. uchaguzi ni yetu.",2022-08-09 08:17:48,Positive Events,Nakuru,Election Day,queue_management,citizen_support,citizen_report,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0404,Observers say media and agents faced avoidable access problems because of poor staff coordination in Nairobi.,2022-08-09 08:22:48,Staffing Issues,Nairobi,Election Day,poll_opening,official_absence,incident_report,English,PROJECT_CURATED_CORPUS
KE22-0766,Trust is getting damaged because officials are not explaining what is happening at Bomas properly. uchaguzi ni yetu.,2022-08-09 08:32:44,Public Opinion,Kisumu,Election Day,queue_management,trust_in_iebc,social_post,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0377,People have been on the queue for hours in Homabay and still no clear guidance from officials.,2022-08-09 08:39:01,Voting Issues,Homabay,Election Day,turnout_monitoring,register_problem,citizen_report,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0512,Manual register not available at one desk in Kiambu; the presiding team looked unprepared.,2022-08-09 08:40:06,Polling Administration,Kiambu,Election Day,poll_opening,missing_materials,observer_note,English,PROJECT_CURATED_CORPUS
KE22-0085,KIEMS kit at this station in Nairobi keeps failing and older voters are getting frustrated.,2022-08-09 08:47:04,Voting Issues,Nairobi,Election Day,queue_management,kiems_issue,observer_note,English,PROJECT_CURATED_CORPUS
KE22-0043,Several voters in Kajiado cannot find their names even after checking multiple desks.,2022-08-09 08:49:37,Voting Issues,Kajiado,Election Day,turnout_monitoring,queue_delay,observer_note,English,PROJECT_CURATED_CORPUS
KE22-0257,"Voters here are sharing water, directions and information. Good atmosphere despite the pressure.",2022-08-09 08:51:03,Positive Events,Uasin Gishu,Election Day,queue_management,citizen_support,citizen_report,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0180,Some voters in Kiambu say they were redirected after finding their names listed at another station.,2022-08-09 08:54:28,Voting Issues,Kiambu,Election Day,poll_opening,register_problem,observer_note,English,PROJECT_CURATED_CORPUS
KE22-0761,Community peace volunteers in Kiambu are doing a solid job cooling tensions near the polling centre.,2022-08-09 09:26:34,Positive Events,Kiambu,Election Day,kiems_operations,community_monitoring,peace_monitor,English,PROJECT_CURATED_CORPUS
KE22-0891,Road blockage reported near a voting centre in Uasin Gishu. People are being told to avoid the area.,2022-08-09 09:35:06,Security Issues,Uasin Gishu,Election Day,queue_management,police_presence,incident_report,English,PROJECT_CURATED_CORPUS
KE22-0622,Trust is getting damaged because officials are not explaining what is happening at Bomas properly.,2022-08-09 10:03:18,Public Opinion,Nairobi,Election Day,poll_opening,candidate_support,citizen_commentary,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0896,Forms from Bungoma are finally appearing online and agents can verify them. That helps confidence.,2022-08-09 10:03:27,Counting & Results,Bungoma,Election Day,queue_management,transmission_issue,tally_update,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0543,Several voters in Nairobi cannot find their names even after checking multiple desks.,2022-08-09 10:12:49,Voting Issues,Nairobi,Election Day,kiems_operations,invalid_ballot,citizen_report,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0261,Trust is getting damaged because officials are not explaining what is happening at Bomas properly.,2022-08-09 10:13:49,Public Opinion,Nakuru,Election Day,turnout_monitoring,concern_over_integrity,citizen_commentary,English,PROJECT_CURATED_CORPUS
KE22-0502,Tallying from Kisumu continues as parties compare Form 34A uploads against local records.,2022-08-09 10:21:54,Counting & Results,Kisumu,Election Day,queue_management,results_delay,observer_note,English,PROJECT_CURATED_CORPUS
KE22-0860,Agents remain at the national tally centre as the commission reviews contested entries.,2022-08-09 10:27:23,Counting & Results,Kisumu,Election Day,poll_opening,bomas_update,tally_update,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0670,William Ruto campaign team released today's itinerary for Nairobi and neighbouring constituencies.,2022-08-09 10:29:05,Political Rallies,Nairobi,Election Day,poll_opening,coalition_response,news_update,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0110,Campaign stop in Kajiado ended with leaders calling for amani and acceptance of official results.,2022-08-09 10:33:27,Political Rallies,Kajiado,Election Day,poll_opening,campaign_message,news_update,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0633,Young people in Kakamega are escorting elderly voters and reminding everyone to keep peace. #UchaguziWaAmani,2022-08-09 10:39:54,Positive Events,Kakamega,Election Day,poll_opening,community_monitoring,peace_monitor,English,PROJECT_CURATED_CORPUS
KE22-0022,Church leaders in Nairobi continue peace messaging outside stations as voting proceeds.,2022-08-09 10:39:59,Positive Events,Nairobi,Election Day,queue_management,peace_initiative,peace_monitor,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0234,Trust is getting damaged because officials are not explaining what is happening at Bomas properly. uchaguzi ni yetu.,2022-08-09 10:45:20,Public Opinion,Bungoma,Election Day,poll_opening,concern_over_integrity,citizen_commentary,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0472,Results from Kisumu are taking too long to verify and that gap is feeding suspicion.,2022-08-09 10:45:50,Counting & Results,Kisumu,Election Day,queue_management,bomas_update,social_post,English,PROJECT_CURATED_CORPUS
KE22-0687,Community peace volunteers in Garissa are doing a solid job cooling tensions near the polling centre.,2022-08-09 10:47:09,Positive Events,Garissa,Election Day,queue_management,orderly_voting,citizen_report,English,PROJECT_CURATED_CORPUS
KE22-0401,Agents remain at the national tally centre as the commission reviews contested entries.,2022-08-09 10:49:40,Counting & Results,Kiambu,Election Day,turnout_monitoring,transmission_issue,observer_note,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0315,Results from Homabay are taking too long to verify and that gap is feeding suspicion.,2022-08-09 10:50:23,Counting & Results,Homabay,Election Day,poll_opening,bomas_update,social_post,English,PROJECT_CURATED_CORPUS
KE22-0011,"Whatever our politics, Kenya looks calm so far. This is the kind of uchaguzi we prayed for.",2022-08-09 10:58:04,Public Opinion,Mombasa,Election Day,poll_opening,concern_over_integrity,citizen_commentary,English,PROJECT_CURATED_CORPUS
KE22-0527,Polling station in Kiambu opened late and some voters left before materials were ready.,2022-08-09 10:58:37,Polling Administration,Kiambu,Election Day,poll_opening,manual_register,observer_note,English,PROJECT_CURATED_CORPUS
KE22-0847,Threatening slogans and online incitement are making the atmosphere in Nakuru feel unsafe.,2022-08-09 11:00:20,Security Issues,Nakuru,Election Day,turnout_monitoring,localized_disruption,situation_update,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0449,Manual register not available at one desk in Siaya; the presiding team looked unprepared. Hii sio sawa.,2022-08-09 11:00:59,Polling Administration,Siaya,Election Day,kiems_operations,manual_register,observer_note,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0573,"Everything is moving well at this station in Mombasa. Long line, yes, but people are patient and calm.",2022-08-09 11:04:15,Positive Events,Mombasa,Election Day,kiems_operations,orderly_voting,citizen_report,English,PROJECT_CURATED_CORPUS
KE22-0729,Church leaders in Kisumu continue peace messaging outside stations as voting proceeds.,2022-08-09 11:10:29,Positive Events,Kisumu,Election Day,poll_opening,citizen_support,peace_monitor,English,PROJECT_CURATED_CORPUS
KE22-0548,"I may not agree with everyone, but voters turning out quietly in Uasin Gishu is encouraging.",2022-08-09 11:15:12,Public Opinion,Uasin Gishu,Election Day,queue_management,peace_message,citizen_commentary,English,PROJECT_CURATED_CORPUS
KE22-0418,Supporters in Nakuru say the correction of an earlier tally was the right call. Better accuracy than speed. Tuwe watulivu.,2022-08-09 11:18:28,Counting & Results,Nakuru,Election Day,poll_opening,bomas_update,tally_update,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0578,Several voters in Siaya cannot find their names even after checking multiple desks.,2022-08-09 11:20:07,Voting Issues,Siaya,Election Day,poll_opening,register_problem,citizen_report,English,PROJECT_CURATED_CORPUS
KE22-0254,Manual register not available at one desk in Nairobi; the presiding team looked unprepared.,2022-08-09 11:22:32,Polling Administration,Nairobi,Election Day,kiems_operations,station_flow,observer_note,English,PROJECT_CURATED_CORPUS
KE22-0026,"Observers say turnout patterns remain uneven, with urban stations moving slower than rural centres.",2022-08-09 11:24:39,Media Reports,Nakuru,Election Day,turnout_monitoring,headline_update,news_update,English,PROJECT_CURATED_CORPUS
KE22-0764,Young people in Mombasa are escorting elderly voters and reminding everyone to keep peace.,2022-08-09 11:26:41,Positive Events,Mombasa,Election Day,poll_opening,peace_initiative,citizen_report,English,PROJECT_CURATED_CORPUS
